Date,Time,Rud,Ele,Thr,Ail
2021-12-09,12:08:24.721,-4,6,-1020,3
2021-12-09,12:08:24.835,1,9,-1024,3
2021-12-09,12:08:24.944,-1,6,-1022,5
2021-12-09,12:08:25.051,0,6,-1020,5
2021-12-09,12:08:25.158,-2,6,-1022,6
2021-12-09,12:08:25.265,-1,7,-1024,3
2021-12-09,12:08:25.375,-1,6,-1020,3
2021-12-09,12:08:25.484,-2,6,-1022,5
2021-12-09,12:08:25.593,-2,6,-1020,2
2021-12-09,12:08:25.704,-2,5,-1022,5
2021-12-09,12:08:25.813,-2,9,-1020,-1
2021-12-09,12:08:25.924,-4,6,-1024,5
2021-12-09,12:08:26.031,-2,6,-1022,5
2021-12-09,12:08:26.138,-2,5,-1020,5
2021-12-09,12:08:26.246,-2,6,-1022,5
2021-12-09,12:08:26.356,-2,6,-1020,6
2021-12-09,12:08:26.465,-1,6,-1024,3
2021-12-09,12:08:26.575,-1,6,-1020,3
2021-12-09,12:08:26.683,-2,5,-1024,5
2021-12-09,12:08:26.792,-4,7,-1020,5
2021-12-09,12:08:26.901,-2,6,-1024,5
2021-12-09,12:08:27.009,-4,6,-1020,2
2021-12-09,12:08:27.118,-2,6,-1024,5
2021-12-09,12:08:27.226,-1,6,-1024,1
2021-12-09,12:08:27.334,-1,6,-1020,3
2021-12-09,12:08:27.444,-4,7,-1022,5
2021-12-09,12:08:27.553,-4,6,-1020,6
2021-12-09,12:08:27.661,0,6,-1024,3
2021-12-09,12:08:27.769,-2,7,-1024,5
2021-12-09,12:08:27.879,0,6,-1022,6
2021-12-09,12:08:27.988,-4,6,-1022,5
2021-12-09,12:08:28.098,-2,5,-1024,5
2021-12-09,12:08:28.208,-2,6,-1022,3
2021-12-09,12:08:28.318,-2,5,-1020,3
2021-12-09,12:08:28.427,-2,7,-1022,3
2021-12-09,12:08:28.534,0,6,-1024,3
2021-12-09,12:08:28.643,0,7,-1022,5
2021-12-09,12:08:28.752,-2,6,-1022,3
2021-12-09,12:08:28.863,-4,6,-1020,6
2021-12-09,12:08:28.972,-2,7,-1004,5
2021-12-09,12:08:29.080,-2,6,-948,6
2021-12-09,12:08:29.189,-1,7,-922,3
2021-12-09,12:08:29.296,-1,64,-475,2
2021-12-09,12:08:29.406,80,259,75,-85
2021-12-09,12:08:29.514,215,312,211,-83
2021-12-09,12:08:29.622,288,279,208,0
2021-12-09,12:08:29.730,258,159,173,208
2021-12-09,12:08:29.842,208,115,148,446
2021-12-09,12:08:29.952,215,100,224,462
2021-12-09,12:08:30.059,227,117,204,212
2021-12-09,12:08:30.168,268,137,135,2
2021-12-09,12:08:30.276,255,162,89,5
2021-12-09,12:08:30.385,205,201,97,3
2021-12-09,12:08:30.495,179,206,134,18
2021-12-09,12:08:30.605,230,294,-211,94
2021-12-09,12:08:30.714,253,294,-487,89
2021-12-09,12:08:30.824,233,280,-521,27
2021-12-09,12:08:30.933,158,298,-408,2
2021-12-09,12:08:31.041,72,310,-180,3
2021-12-09,12:08:31.148,39,315,-182,5
2021-12-09,12:08:31.255,25,312,-171,1
2021-12-09,12:08:31.364,15,327,-179,1
2021-12-09,12:08:31.474,6,329,-218,-14
2021-12-09,12:08:31.583,-1,299,-145,-64
2021-12-09,12:08:31.693,0,296,-123,-14
2021-12-09,12:08:31.802,0,248,-10,3
2021-12-09,12:08:31.913,-2,243,-53,86
2021-12-09,12:08:32.023,22,201,23,156
2021-12-09,12:08:32.131,24,186,59,224
2021-12-09,12:08:32.241,1,192,115,36
2021-12-09,12:08:32.348,6,241,95,2
2021-12-09,12:08:32.455,27,248,56,14
2021-12-09,12:08:32.564,6,328,-1,3
2021-12-09,12:08:32.673,-10,396,-25,2
2021-12-09,12:08:32.780,-108,421,-9,-33
2021-12-09,12:08:32.888,-244,387,19,-156
2021-12-09,12:08:32.995,-508,285,166,-375
2021-12-09,12:08:33.104,-568,261,218,-409
2021-12-09,12:08:33.216,-618,245,235,-485
2021-12-09,12:08:33.326,-608,330,212,-559
2021-12-09,12:08:33.433,-555,389,205,-477
2021-12-09,12:08:33.543,-422,543,119,-240
2021-12-09,12:08:33.653,-362,614,53,-275
2021-12-09,12:08:33.764,-328,654,-16,-280
2021-12-09,12:08:33.872,-258,690,-69,-222
2021-12-09,12:08:33.980,-243,703,-71,-183
2021-12-09,12:08:34.090,-270,700,-3,-183
2021-12-09,12:08:34.198,-271,682,104,-217
2021-12-09,12:08:34.307,-269,689,88,-212
2021-12-09,12:08:34.418,-412,593,44,-422
2021-12-09,12:08:34.528,-684,483,65,-625
2021-12-09,12:08:34.636,-761,390,155,-764
2021-12-09,12:08:34.745,-765,320,230,-870
2021-12-09,12:08:34.854,-746,319,231,-888
2021-12-09,12:08:34.964,-699,350,230,-862
2021-12-09,12:08:35.073,-670,347,254,-840
2021-12-09,12:08:35.181,-672,337,255,-824
2021-12-09,12:08:35.292,-672,356,216,-807
2021-12-09,12:08:35.400,-635,377,100,-798
2021-12-09,12:08:35.507,-608,384,-60,-811
2021-12-09,12:08:35.617,-531,374,-154,-819
2021-12-09,12:08:35.726,-449,394,-171,-780
2021-12-09,12:08:35.835,-405,415,-177,-711
2021-12-09,12:08:35.944,-440,430,-124,-624
2021-12-09,12:08:36.050,-289,447,-60,-356
2021-12-09,12:08:36.156,162,354,157,250
2021-12-09,12:08:36.264,539,171,313,610
2021-12-09,12:08:36.373,732,140,211,730
2021-12-09,12:08:36.482,791,164,121,711
2021-12-09,12:08:36.590,791,206,67,608
2021-12-09,12:08:36.698,635,310,50,532
2021-12-09,12:08:36.805,355,451,11,325
2021-12-09,12:08:36.912,244,464,-28,262
2021-12-09,12:08:37.020,223,437,-13,218
2021-12-09,12:08:37.128,309,373,41,197
2021-12-09,12:08:37.238,404,241,5,469
2021-12-09,12:08:37.347,504,144,16,983
2021-12-09,12:08:37.456,545,143,113,921
2021-12-09,12:08:37.564,524,244,184,770
2021-12-09,12:08:37.672,546,232,214,735
2021-12-09,12:08:37.781,420,371,196,330
2021-12-09,12:08:37.890,-1,594,230,-211
2021-12-09,12:08:37.997,-177,676,214,-366
2021-12-09,12:08:38.109,-213,708,166,-203
2021-12-09,12:08:38.218,-330,704,65,-227
2021-12-09,12:08:38.326,-412,681,33,-241
2021-12-09,12:08:38.436,-336,627,57,-225
2021-12-09,12:08:38.543,-308,601,22,-253
2021-12-09,12:08:38.653,-323,497,-126,-467
2021-12-09,12:08:38.763,-359,372,-367,-714
2021-12-09,12:08:38.871,-304,345,-232,-715
2021-12-09,12:08:38.980,-242,355,-9,-657
2021-12-09,12:08:39.090,-303,381,-98,-653
2021-12-09,12:08:39.198,-324,404,-19,-540
2021-12-09,12:08:39.308,-282,396,165,-303
2021-12-09,12:08:39.415,-269,334,214,-364
2021-12-09,12:08:39.523,-239,311,205,-395
2021-12-09,12:08:39.632,-87,301,179,-95
2021-12-09,12:08:39.742,215,256,104,504
2021-12-09,12:08:39.851,536,77,67,923
2021-12-09,12:08:39.960,662,14,44,943
2021-12-09,12:08:40.068,642,55,56,773
2021-12-09,12:08:40.177,578,104,62,602
2021-12-09,12:08:40.285,469,164,63,446
2021-12-09,12:08:40.392,370,243,83,226
2021-12-09,12:08:40.503,-13,223,108,-245
2021-12-09,12:08:40.613,-261,122,67,-638
2021-12-09,12:08:40.722,-296,86,92,-799
2021-12-09,12:08:40.830,-334,81,227,-828
2021-12-09,12:08:40.940,-262,188,272,-649
2021-12-09,12:08:41.048,-62,437,226,-182
2021-12-09,12:08:41.158,59,492,355,22
2021-12-09,12:08:41.265,293,449,299,94
2021-12-09,12:08:41.375,604,523,-6,391
2021-12-09,12:08:41.484,657,570,-202,457
2021-12-09,12:08:41.593,621,647,-311,361
2021-12-09,12:08:41.702,597,676,-287,333
2021-12-09,12:08:41.812,571,642,-247,301
2021-12-09,12:08:41.919,474,422,29,225
2021-12-09,12:08:42.027,338,138,291,125
2021-12-09,12:08:42.134,355,96,315,69
2021-12-09,12:08:42.243,439,230,183,243
2021-12-09,12:08:42.352,495,287,82,322
2021-12-09,12:08:42.461,481,262,61,199
2021-12-09,12:08:42.570,432,265,46,179
2021-12-09,12:08:42.679,323,257,122,175
2021-12-09,12:08:42.789,212,281,162,92
2021-12-09,12:08:42.898,124,385,110,14
2021-12-09,12:08:43.009,127,416,95,184
2021-12-09,12:08:43.117,109,394,59,255
2021-12-09,12:08:43.225,69,402,37,220
2021-12-09,12:08:43.332,10,385,36,152
2021-12-09,12:08:43.442,-1,385,31,329
2021-12-09,12:08:43.549,0,382,31,488
2021-12-09,12:08:43.657,-36,435,6,276
2021-12-09,12:08:43.765,-443,527,-36,-154
2021-12-09,12:08:43.872,-638,478,-33,-395
2021-12-09,12:08:43.983,-718,416,2,-448
2021-12-09,12:08:44.092,-696,360,148,-419
2021-12-09,12:08:44.201,-716,249,174,-404
2021-12-09,12:08:44.310,-708,257,75,-346
2021-12-09,12:08:44.416,-608,320,10,-203
2021-12-09,12:08:44.523,-480,431,-88,1
2021-12-09,12:08:44.633,-344,321,87,17
2021-12-09,12:08:44.741,-270,199,350,50
2021-12-09,12:08:44.851,-217,175,330,115
2021-12-09,12:08:44.960,-220,412,-100,-12
2021-12-09,12:08:45.070,-351,554,-189,-216
2021-12-09,12:08:45.179,-660,559,-135,-295
2021-12-09,12:08:45.288,-792,499,-33,-407
2021-12-09,12:08:45.397,-720,418,238,-451
2021-12-09,12:08:45.505,-715,488,255,-353
2021-12-09,12:08:45.616,-603,623,184,1
2021-12-09,12:08:45.726,-519,583,186,3
2021-12-09,12:08:45.837,-629,487,246,-151
2021-12-09,12:08:45.947,-680,456,148,-477
2021-12-09,12:08:46.058,-675,510,122,-506
2021-12-09,12:08:46.167,-649,540,122,-377
2021-12-09,12:08:46.274,-614,558,144,-254
2021-12-09,12:08:46.381,-549,565,151,-130
2021-12-09,12:08:46.490,-453,558,157,-35
2021-12-09,12:08:46.600,-445,521,218,-109
2021-12-09,12:08:46.708,-503,394,327,-367
2021-12-09,12:08:46.818,-518,337,319,-462
2021-12-09,12:08:46.926,-595,261,198,-654
2021-12-09,12:08:47.035,-627,179,100,-865
2021-12-09,12:08:47.143,-616,107,164,-940
2021-12-09,12:08:47.252,-608,190,175,-832
2021-12-09,12:08:47.362,-528,259,143,-703
2021-12-09,12:08:47.472,-435,334,102,-535
2021-12-09,12:08:47.580,-545,422,58,-337
2021-12-09,12:08:47.688,-800,371,-33,-520
2021-12-09,12:08:47.797,-923,360,-94,-556
2021-12-09,12:08:47.906,-857,373,22,-557
2021-12-09,12:08:48.016,-700,386,203,-525
2021-12-09,12:08:48.126,-737,371,170,-590
2021-12-09,12:08:48.236,-845,349,53,-636
2021-12-09,12:08:48.346,-860,332,31,-612
2021-12-09,12:08:48.454,-707,360,211,-532
2021-12-09,12:08:48.563,-515,425,313,-283
2021-12-09,12:08:48.671,-393,460,310,104
2021-12-09,12:08:48.780,-215,391,298,455
2021-12-09,12:08:48.888,-82,325,227,664
2021-12-09,12:08:48.996,-98,362,216,461
2021-12-09,12:08:49.103,-350,430,338,52
2021-12-09,12:08:49.213,-447,456,310,-79
2021-12-09,12:08:49.321,-591,440,188,-322
2021-12-09,12:08:49.430,-639,373,117,-461
2021-12-09,12:08:49.540,-619,362,100,-472
2021-12-09,12:08:49.648,-585,330,113,-493
2021-12-09,12:08:49.758,-570,355,52,-507
2021-12-09,12:08:49.868,-476,465,-9,-274
2021-12-09,12:08:49.979,-374,504,-60,-159
2021-12-09,12:08:50.089,-288,471,58,-64
2021-12-09,12:08:50.199,-124,374,93,495
2021-12-09,12:08:50.309,-37,332,20,635
2021-12-09,12:08:50.417,-90,376,46,372
2021-12-09,12:08:50.527,-491,434,131,0
2021-12-09,12:08:50.635,-871,531,36,-353
2021-12-09,12:08:50.744,-867,597,-13,-480
2021-12-09,12:08:50.853,-777,634,118,-428
2021-12-09,12:08:50.961,-561,672,300,-27
2021-12-09,12:08:51.069,-386,589,310,282
2021-12-09,12:08:51.181,-315,504,304,470
2021-12-09,12:08:51.290,-409,470,376,357
2021-12-09,12:08:51.397,-489,480,354,142
2021-12-09,12:08:51.505,-726,517,155,-6
2021-12-09,12:08:51.612,-761,488,14,-258
2021-12-09,12:08:51.722,-662,462,69,-346
2021-12-09,12:08:51.830,-492,462,238,-282
2021-12-09,12:08:51.940,-385,487,280,-24
2021-12-09,12:08:52.051,-328,465,285,1
2021-12-09,12:08:52.160,-377,449,273,-87
2021-12-09,12:08:52.271,-373,439,254,-222
2021-12-09,12:08:52.382,-266,474,229,-66
2021-12-09,12:08:52.490,-45,447,207,482
2021-12-09,12:08:52.599,-1,387,174,644
2021-12-09,12:08:52.706,-229,504,33,162
2021-12-09,12:08:52.814,-848,614,-37,-295
2021-12-09,12:08:52.923,-861,646,-83,-485
2021-12-09,12:08:53.032,-771,628,9,-488
2021-12-09,12:08:53.141,-606,614,188,-407
2021-12-09,12:08:53.250,-491,619,274,-290
2021-12-09,12:08:53.359,-434,636,267,-114
2021-12-09,12:08:53.467,-327,606,256,1
2021-12-09,12:08:53.574,-146,479,238,280
2021-12-09,12:08:53.684,0,350,198,619
2021-12-09,12:08:53.793,3,352,143,513
2021-12-09,12:08:53.900,-1,381,106,338
2021-12-09,12:08:54.008,0,425,36,100
2021-12-09,12:08:54.118,66,468,-98,0
2021-12-09,12:08:54.228,126,466,-116,-32
2021-12-09,12:08:54.336,107,465,-44,2
2021-12-09,12:08:54.446,85,418,26,171
2021-12-09,12:08:54.555,123,374,71,517
2021-12-09,12:08:54.662,221,318,125,649
2021-12-09,12:08:54.770,224,329,126,484
2021-12-09,12:08:54.881,158,435,75,52
2021-12-09,12:08:54.989,33,480,-85,-299
2021-12-09,12:08:55.098,-185,426,-36,-525
2021-12-09,12:08:55.206,-292,376,76,-606
2021-12-09,12:08:55.315,-293,386,115,-569
2021-12-09,12:08:55.424,-140,565,85,-91
2021-12-09,12:08:55.534,3,638,3,2
2021-12-09,12:08:55.643,132,603,-4,-45
2021-12-09,12:08:55.750,408,510,24,57
2021-12-09,12:08:55.858,628,400,75,536
2021-12-09,12:08:55.967,683,359,130,714
2021-12-09,12:08:56.077,686,371,239,855
2021-12-09,12:08:56.188,688,302,367,830
2021-12-09,12:08:56.297,706,257,356,814
2021-12-09,12:08:56.405,674,363,265,781
2021-12-09,12:08:56.514,673,385,186,788
2021-12-09,12:08:56.624,668,412,134,789
2021-12-09,12:08:56.733,642,519,67,716
2021-12-09,12:08:56.840,607,512,66,606
2021-12-09,12:08:56.948,571,514,40,618
2021-12-09,12:08:57.058,549,517,16,622
2021-12-09,12:08:57.167,578,448,10,656
2021-12-09,12:08:57.276,668,312,52,677
2021-12-09,12:08:57.384,698,213,66,728
2021-12-09,12:08:57.493,662,243,65,722
2021-12-09,12:08:57.601,577,362,74,558
2021-12-09,12:08:57.711,559,347,100,578
2021-12-09,12:08:57.820,583,144,214,624
2021-12-09,12:08:57.927,574,10,327,644
2021-12-09,12:08:58.035,549,104,280,554
2021-12-09,12:08:58.145,486,210,203,467
2021-12-09,12:08:58.253,452,259,157,412
2021-12-09,12:08:58.360,378,272,119,90
2021-12-09,12:08:58.468,350,174,158,-270
2021-12-09,12:08:58.577,338,170,153,-322
2021-12-09,12:08:58.686,328,199,156,-251
2021-12-09,12:08:58.793,326,199,164,-230
2021-12-09,12:08:58.902,402,315,173,96
2021-12-09,12:08:59.011,559,466,149,557
2021-12-09,12:08:59.120,609,567,140,668
2021-12-09,12:08:59.229,580,580,188,515
2021-12-09,12:08:59.338,513,561,211,363
2021-12-09,12:08:59.447,493,477,234,362
2021-12-09,12:08:59.556,460,460,213,446
2021-12-09,12:08:59.666,422,508,130,463
2021-12-09,12:08:59.774,398,514,62,481
2021-12-09,12:08:59.885,451,475,57,582
2021-12-09,12:08:59.992,594,334,155,683
2021-12-09,12:09:00.101,645,267,175,772
2021-12-09,12:09:00.208,668,188,234,834
2021-12-09,12:09:00.316,729,87,280,908
2021-12-09,12:09:00.425,738,96,282,898
2021-12-09,12:09:00.533,739,125,273,817
2021-12-09,12:09:00.642,745,121,248,764
2021-12-09,12:09:00.752,729,115,242,769
2021-12-09,12:09:00.862,683,121,229,789
2021-12-09,12:09:00.972,659,140,161,814
2021-12-09,12:09:01.081,673,102,161,931
2021-12-09,12:09:01.189,688,50,183,1006
2021-12-09,12:09:01.300,677,38,181,913
2021-12-09,12:09:01.407,674,31,186,836
2021-12-09,12:09:01.515,656,112,195,664
2021-12-09,12:09:01.624,635,140,192,581
2021-12-09,12:09:01.731,606,231,170,449
2021-12-09,12:09:01.842,633,327,166,195
2021-12-09,12:09:01.951,814,289,157,43
2021-12-09,12:09:02.059,911,267,140,47
2021-12-09,12:09:02.168,849,279,143,599
2021-12-09,12:09:02.276,753,217,203,918
2021-12-09,12:09:02.383,750,159,261,698
2021-12-09,12:09:02.491,752,165,255,604
2021-12-09,12:09:02.598,691,254,203,578
2021-12-09,12:09:02.705,583,354,145,466
2021-12-09,12:09:02.815,480,457,83,5
2021-12-09,12:09:02.926,349,369,22,-416
2021-12-09,12:09:03.033,199,279,54,-648
2021-12-09,12:09:03.143,138,309,101,-559
2021-12-09,12:09:03.252,265,530,113,150
2021-12-09,12:09:03.360,404,570,78,454
2021-12-09,12:09:03.471,537,455,136,546
2021-12-09,12:09:03.580,633,290,259,541
2021-12-09,12:09:03.690,574,342,264,423
2021-12-09,12:09:03.800,546,371,213,376
2021-12-09,12:09:03.908,519,369,144,405
2021-12-09,12:09:04.017,560,201,144,478
2021-12-09,12:09:04.125,580,113,139,535
2021-12-09,12:09:04.234,581,142,134,535
2021-12-09,12:09:04.342,557,263,92,430
2021-12-09,12:09:04.450,530,325,105,357
2021-12-09,12:09:04.558,437,337,198,192
2021-12-09,12:09:04.668,446,285,264,73
2021-12-09,12:09:04.776,530,230,251,346
2021-12-09,12:09:04.885,685,191,246,643
2021-12-09,12:09:04.994,745,171,242,669
2021-12-09,12:09:05.102,714,212,231,629
2021-12-09,12:09:05.211,676,254,205,546
2021-12-09,12:09:05.322,612,373,143,539
2021-12-09,12:09:05.431,594,444,85,532
2021-12-09,12:09:05.538,603,447,63,570
2021-12-09,12:09:05.647,592,421,76,594
2021-12-09,12:09:05.758,524,415,105,586
2021-12-09,12:09:05.865,486,386,135,570
2021-12-09,12:09:05.976,387,386,166,392
2021-12-09,12:09:06.086,88,377,273,83
2021-12-09,12:09:06.196,-28,362,303,-75
2021-12-09,12:09:06.306,-79,395,306,-148
2021-12-09,12:09:06.413,-183,443,311,-190
2021-12-09,12:09:06.523,-224,474,310,-178
2021-12-09,12:09:06.630,-216,496,277,-170
2021-12-09,12:09:06.739,-213,541,204,-178
2021-12-09,12:09:06.849,-194,531,126,-304
2021-12-09,12:09:06.958,-217,487,114,-416
2021-12-09,12:09:07.068,-234,506,123,-322
2021-12-09,12:09:07.175,-248,487,148,-341
2021-12-09,12:09:07.284,-532,360,147,-664
2021-12-09,12:09:07.395,-697,294,61,-883
2021-12-09,12:09:07.506,-704,271,27,-959
2021-12-09,12:09:07.615,-715,306,-98,-977
2021-12-09,12:09:07.725,-719,321,-153,-974
2021-12-09,12:09:07.832,-880,237,23,-1001
2021-12-09,12:09:07.942,-1024,37,450,-1022
2021-12-09,12:09:08.051,-1024,59,487,-1024
2021-12-09,12:09:08.159,-773,214,297,-920
2021-12-09,12:09:08.268,-526,412,174,-604
2021-12-09,12:09:08.376,-248,522,48,-269
2021-12-09,12:09:08.483,-102,540,5,2
2021-12-09,12:09:08.594,80,451,-44,253
2021-12-09,12:09:08.701,281,373,-124,449
2021-12-09,12:09:08.812,408,307,-104,471
2021-12-09,12:09:08.919,265,138,328,366
2021-12-09,12:09:09.029,237,106,323,204
2021-12-09,12:09:09.135,217,148,239,36
2021-12-09,12:09:09.243,25,244,190,-177
2021-12-09,12:09:09.354,-86,193,263,-456
2021-12-09,12:09:09.465,-66,188,198,-491
2021-12-09,12:09:09.574,-32,334,144,1
2021-12-09,12:09:09.683,-59,310,50,2
2021-12-09,12:09:09.791,-125,321,-21,3
2021-12-09,12:09:09.900,-147,354,-80,2
2021-12-09,12:09:10.011,-170,332,24,0
2021-12-09,12:09:10.118,-124,199,119,245
2021-12-09,12:09:10.226,-56,169,147,467
2021-12-09,12:09:10.333,-18,175,136,432
2021-12-09,12:09:10.441,-113,271,84,3
2021-12-09,12:09:10.551,-480,268,92,-572
2021-12-09,12:09:10.661,-516,152,182,-820
2021-12-09,12:09:10.771,-473,155,199,-769
2021-12-09,12:09:10.881,-390,232,200,-570
2021-12-09,12:09:10.992,-331,316,178,-325
2021-12-09,12:09:11.101,-339,373,156,-166
2021-12-09,12:09:11.211,-392,351,155,5
2021-12-09,12:09:11.320,-277,281,156,118
2021-12-09,12:09:11.431,-146,275,230,177
2021-12-09,12:09:11.538,-162,284,226,2
2021-12-09,12:09:11.648,-435,222,188,-475
2021-12-09,12:09:11.756,-561,93,237,-717
2021-12-09,12:09:11.865,-542,131,251,-669
2021-12-09,12:09:11.974,-593,193,188,-628
2021-12-09,12:09:12.081,-568,301,157,-422
2021-12-09,12:09:12.190,-420,417,16,-175
2021-12-09,12:09:12.297,-413,358,-82,-359
2021-12-09,12:09:12.407,-549,37,-63,-864
2021-12-09,12:09:12.517,-647,-50,144,-985
2021-12-09,12:09:12.626,-670,-35,355,-944
2021-12-09,12:09:12.734,-623,6,379,-874
2021-12-09,12:09:12.845,-606,104,350,-698
2021-12-09,12:09:12.954,-679,186,337,-285
2021-12-09,12:09:13.062,-693,82,372,288
2021-12-09,12:09:13.170,-577,65,341,63
2021-12-09,12:09:13.277,-478,128,251,-38
2021-12-09,12:09:13.385,-468,188,161,-93
2021-12-09,12:09:13.493,-495,262,110,-188
2021-12-09,12:09:13.603,-566,275,33,-480
2021-12-09,12:09:13.710,-623,253,83,-551
2021-12-09,12:09:13.819,-534,275,247,-346
2021-12-09,12:09:13.928,-493,262,297,-287
2021-12-09,12:09:14.035,-459,258,241,-375
2021-12-09,12:09:14.143,-407,309,145,-291
2021-12-09,12:09:14.254,-317,364,105,-112
2021-12-09,12:09:14.366,-261,367,89,-64
2021-12-09,12:09:14.473,-235,380,82,-54
2021-12-09,12:09:14.583,-211,391,157,-1
2021-12-09,12:09:14.691,-202,385,243,-1
2021-12-09,12:09:14.800,-159,382,235,-30
2021-12-09,12:09:14.908,-142,398,199,-72
2021-12-09,12:09:15.018,-113,415,95,-40
2021-12-09,12:09:15.126,-133,460,-50,-29
2021-12-09,12:09:15.232,-194,443,58,-38
2021-12-09,12:09:15.340,-169,430,145,-33
2021-12-09,12:09:15.449,-127,418,169,0
2021-12-09,12:09:15.556,-77,426,96,1
2021-12-09,12:09:15.667,-37,440,2,1
2021-12-09,12:09:15.775,-330,417,32,-267
2021-12-09,12:09:15.885,-749,359,70,-657
2021-12-09,12:09:15.992,-746,310,45,-754
2021-12-09,12:09:16.100,-720,324,211,-730
2021-12-09,12:09:16.207,-693,342,394,-698
2021-12-09,12:09:16.314,-585,451,389,-561
2021-12-09,12:09:16.424,-453,557,351,-382
2021-12-09,12:09:16.530,-378,586,313,-387
2021-12-09,12:09:16.641,-342,608,242,-374
2021-12-09,12:09:16.748,-294,629,170,-332
2021-12-09,12:09:16.854,-254,629,158,-324
2021-12-09,12:09:16.962,-251,624,177,-335
2021-12-09,12:09:17.069,-251,620,115,-354
2021-12-09,12:09:17.176,-326,637,-45,-377
2021-12-09,12:09:17.286,-296,638,-57,-395
2021-12-09,12:09:17.395,-224,638,-53,-390
2021-12-09,12:09:17.503,-179,634,-53,-367
2021-12-09,12:09:17.611,-355,612,-98,-424
2021-12-09,12:09:17.719,-519,522,-218,-611
2021-12-09,12:09:17.828,-604,434,-215,-753
2021-12-09,12:09:17.935,-729,333,-4,-859
2021-12-09,12:09:18.042,-796,227,184,-914
2021-12-09,12:09:18.148,-837,153,289,-919
2021-12-09,12:09:18.257,-833,131,295,-880
2021-12-09,12:09:18.366,-796,138,345,-803
2021-12-09,12:09:18.477,-722,56,476,-649
2021-12-09,12:09:18.586,-576,133,423,-387
2021-12-09,12:09:18.695,-377,231,278,-148
2021-12-09,12:09:18.805,-246,323,84,-101
2021-12-09,12:09:18.911,-198,351,127,39
2021-12-09,12:09:19.021,-120,418,91,17
2021-12-09,12:09:19.132,-13,457,61,18
2021-12-09,12:09:19.239,173,192,182,142
2021-12-09,12:09:19.348,360,29,246,171
2021-12-09,12:09:19.460,381,21,286,205
2021-12-09,12:09:19.569,353,98,265,193
2021-12-09,12:09:19.675,302,299,207,135
2021-12-09,12:09:19.783,69,422,246,3
2021-12-09,12:09:19.892,0,376,330,1
2021-12-09,12:09:20.002,0,389,332,-1
2021-12-09,12:09:20.110,0,417,319,2
2021-12-09,12:09:20.220,12,422,308,133
2021-12-09,12:09:20.329,44,421,156,224
2021-12-09,12:09:20.438,25,430,99,181
2021-12-09,12:09:20.547,10,474,71,90
2021-12-09,12:09:20.658,0,521,69,101
2021-12-09,12:09:20.767,-83,470,229,-45
2021-12-09,12:09:20.875,-757,456,369,-536
2021-12-09,12:09:20.983,-1024,420,218,-848
2021-12-09,12:09:21.092,-952,426,201,-893
2021-12-09,12:09:21.201,-779,588,255,-757
2021-12-09,12:09:21.311,-581,753,396,-503
2021-12-09,12:09:21.420,-261,835,475,-111
2021-12-09,12:09:21.528,-22,797,439,376
2021-12-09,12:09:21.636,65,743,336,652
2021-12-09,12:09:21.745,145,749,247,586
2021-12-09,12:09:21.855,186,824,104,249
2021-12-09,12:09:21.962,205,844,5,133
2021-12-09,12:09:22.071,218,853,-10,242
2021-12-09,12:09:22.180,262,872,-34,308
2021-12-09,12:09:22.289,287,883,-41,321
2021-12-09,12:09:22.397,247,871,-34,187
2021-12-09,12:09:22.506,-4,841,-27,1
2021-12-09,12:09:22.615,-438,764,-31,-332
2021-12-09,12:09:22.725,-668,637,-41,-657
2021-12-09,12:09:22.834,-657,612,-3,-670
2021-12-09,12:09:22.943,-650,646,28,-590
2021-12-09,12:09:23.053,-735,640,61,-570
2021-12-09,12:09:23.161,-758,568,134,-514
2021-12-09,12:09:23.270,-619,429,186,-349
2021-12-09,12:09:23.378,-399,385,270,-122
2021-12-09,12:09:23.485,-359,377,250,-151
2021-12-09,12:09:23.594,-569,320,238,-504
2021-12-09,12:09:23.705,-585,241,298,-622
2021-12-09,12:09:23.814,-469,254,342,-432
2021-12-09,12:09:23.925,-343,312,353,-159
2021-12-09,12:09:24.036,-255,274,277,-362
2021-12-09,12:09:24.144,-200,289,246,-346
2021-12-09,12:09:24.252,-83,342,160,-217
2021-12-09,12:09:24.360,1,413,109,-3
2021-12-09,12:09:24.469,332,412,-18,192
2021-12-09,12:09:24.577,480,399,-80,326
2021-12-09,12:09:24.683,481,360,-36,291
2021-12-09,12:09:24.792,194,334,218,158
2021-12-09,12:09:24.901,126,312,295,83
2021-12-09,12:09:25.008,135,309,287,69
2021-12-09,12:09:25.120,191,303,234,106
2021-12-09,12:09:25.227,378,324,100,444
2021-12-09,12:09:25.337,463,358,-3,610
2021-12-09,12:09:25.447,420,402,-15,594
2021-12-09,12:09:25.555,316,399,100,556
2021-12-09,12:09:25.663,72,443,247,184
2021-12-09,12:09:25.773,-113,484,182,-82
2021-12-09,12:09:25.881,-376,417,160,-280
2021-12-09,12:09:25.990,-550,312,166,-456
2021-12-09,12:09:26.097,-656,215,135,-553
2021-12-09,12:09:26.209,-635,212,125,-512
2021-12-09,12:09:26.318,-626,213,118,-503
2021-12-09,12:09:26.426,-626,226,96,-511
2021-12-09,12:09:26.535,-616,223,108,-511
2021-12-09,12:09:26.644,-566,254,110,-398
2021-12-09,12:09:26.751,-324,332,125,-67
2021-12-09,12:09:26.859,-190,358,83,-56
2021-12-09,12:09:26.969,-170,371,102,-56
